session_id,entity_id,entity_type,timestamp,label,blended_score,if_score,lstm_ae_score,predicted_attack_type,classifier_confidence,entity_type_code,hour_of_day,day_of_week,is_weekend,is_off_hours,geo_velocity_kmh,impossible_travel_flag,is_new_device,is_spoofed_device,is_new_resource,failed_auth_rate_10,failed_auth_rate_50,resource_diversity_10,resource_diversity_50,session_duration_zscore,cmd_seq_length,cmd_rarity_score,auth_method_code,explanation
SES_0070655,DEV_0115,edge_device,2026-03-23 19:04:43,normal,0.4138592505628895,0.2352753329624795,0.59244317,lateral_movement,0.4334,2,19,0,0,0,0.0,0,0,0,0,0.0,0.04,3,6,2.724358840739249,17,0.9814976473549144,2,Flagged due to rare command sequence (rarity=0.98) + command sequence length + new device fingerprint
SES_0000098,DEV_0116,edge_device,2026-01-01 07:41:27,normal,0.3734715826903759,0.7412844182180819,0.005658747,device_spoofing,0.4363,2,7,3,0,0,0.0,0,1,0,1,0.0,0.0,1,1,0.0,15,0.9814604601737824,2,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.98)
SES_0006699,DEV_0116,edge_device,2026-01-08 15:33:34,normal,0.3589952643932532,0.7172006333074048,0.0007898955,impossible_travel,0.6112,2,15,3,0,0,12872.852318619956,1,0,0,0,0.2,0.04,4,5,-1.2458916997394018,12,0.981533070470559,2,Flagged due to geo-velocity (12873 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0020752,DEV_0116,edge_device,2026-01-24 16:51:48,normal,0.3597578189456217,0.6763107007610307,0.043204937,impossible_travel,0.6176,2,16,5,1,0,5869.680528098567,1,0,0,0,0.0,0.04,4,6,1.2406367131282263,17,0.9815090485498617,2,Flagged due to geo-velocity (5870 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0025138,DEV_0116,edge_device,2026-01-29 21:24:01,normal,0.4058534115417505,0.8086707473461736,0.0030360757,impossible_travel,0.6153,2,21,3,0,1,24004.73051773471,1,0,0,0,0.0,0.04,4,6,-0.9521160974081078,14,0.9815383051343372,2,Flagged due to geo-velocity (24005 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0045684,DEV_0116,edge_device,2026-02-23 08:31:09,normal,0.4237337633448265,0.3568912892495438,0.49057624,lateral_movement,0.7529,2,8,0,0,0,0.0,0,0,0,0,0.1,0.12,4,5,-0.3637997186858543,20,0.9815334079686184,2,Flagged due to rare command sequence (rarity=0.98) + new device fingerprint + command sequence length
SES_0051549,DEV_0116,edge_device,2026-03-01 21:26:49,normal,0.4170158416446474,0.8319676543016339,0.002064029,impossible_travel,0.6215,2,21,6,1,1,5000.667921496607,1,0,0,0,0.0,0.06,4,4,-0.9913562038365245,13,0.9813961426864652,2,Flagged due to geo-velocity (5001 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0051552,DEV_0116,edge_device,2026-03-01 21:30:06,normal,0.386344524370537,0.7705313075148181,0.0021577412,impossible_travel,0.619,2,21,6,1,1,4619.906404631383,1,0,0,0,0.0,0.06,4,4,0.915589612748547,12,0.981524391949032,2,Flagged due to geo-velocity (4620 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0068097,DEV_0116,edge_device,2026-03-20 21:20:10,normal,0.4047510285714463,0.8075357655699941,0.0019662916,impossible_travel,0.5705,2,21,4,0,1,11729.522389877418,1,0,0,0,0.0,0.02,5,6,0.5042881984719657,14,0.9815432642894956,2,Flagged due to geo-velocity (11730 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0070808,DEV_0116,edge_device,2026-03-23 21:39:45,normal,0.4070197877652866,0.8118878154907221,0.00215176,impossible_travel,0.6056,2,21,0,0,1,10674.310070559197,1,0,0,0,0.0,0.0,4,6,-1.1861226104182188,13,0.9815658189086292,2,Flagged due to geo-velocity (10674 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0004348,DEV_0117,edge_device,2026-01-05 21:27:19,normal,0.3725771233408159,0.5809983014997853,0.16415595,lateral_movement,0.5896,2,21,0,0,1,0.0,0,0,0,1,0.0,0.0294117647058823,5,6,-1.479761129499339,17,0.9814677830308358,0,Flagged due to rare command sequence (rarity=0.98) + new device fingerprint + command sequence length
SES_0010310,DEV_0117,edge_device,2026-01-12 18:00:54,normal,0.4775948815866064,0.3347952352610731,0.6203945,lateral_movement,0.4071,2,18,0,0,0,211.37285300167,0,0,0,0,0.0,0.0,3,6,-2.443316466118924,17,0.981502922534666,0,Flagged due to rare command sequence (rarity=0.98) + command sequence length + new device fingerprint
SES_0013148,DEV_0117,edge_device,2026-01-15 21:30:46,normal,0.4044632423559614,0.8061902901870088,0.0027361945,impossible_travel,0.6231,2,21,3,0,1,27777.21869189691,1,0,0,0,0.1,0.04,3,4,-0.0276943624973257,14,0.9815257006149766,0,Flagged due to geo-velocity (27777 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0013290,DEV_0117,edge_device,2026-01-16 08:27:37,normal,0.4134274650328032,0.2235409475788816,0.603314,lateral_movement,0.5426,2,8,4,0,0,0.0,0,0,0,0,0.1,0.04,3,4,0.8518281992340286,19,0.9815246457069714,0,Flagged due to rare command sequence (rarity=0.98) + new device fingerprint + command sequence length
SES_0014996,DEV_0117,edge_device,2026-01-18 08:21:03,normal,0.3890204304191939,0.7741287085815712,0.0039121523,impossible_travel,0.8291,2,8,6,1,0,23091.032650381425,1,0,0,0,0.0,0.04,4,4,0.8928570149593982,12,0.9815310213751984,0,Flagged due to geo-velocity (23091 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0018807,DEV_0117,edge_device,2026-01-22 11:22:35,normal,0.3982993380266652,0.5629335822737664,0.2336651,impossible_travel,0.6079,2,11,3,0,0,1524.4315578948024,1,0,0,0,0.0,0.02,3,5,0.7802384436544474,17,0.9814925423422513,0,Flagged due to geo-velocity (1524 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0020984,DEV_0117,edge_device,2026-01-24 21:34:46,normal,0.3941967201423283,0.7790616625928156,0.009331778,impossible_travel,0.6116,2,21,5,1,1,960.6657928714208,1,0,0,0,0.0,0.02,4,6,2.3376733875925626,16,0.9815926750385472,0,Flagged due to geo-velocity (961 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0040408,DEV_0117,edge_device,2026-02-16 21:31:57,normal,0.4187035279388047,0.3751439783801272,0.46226308,lateral_movement,0.4523,2,21,0,0,1,0.0,0,0,0,0,0.0,0.02,3,6,1.385277859370918,18,0.9814785082842916,0,Flagged due to rare command sequence (rarity=0.98) + new device fingerprint + command sequence length
SES_0048938,DEV_0117,edge_device,2026-02-26 21:33:33,normal,0.3837405690595818,0.7594844783932593,0.00799666,impossible_travel,0.6115,2,21,3,0,1,4600.018092733933,1,0,0,0,0.1,0.06,3,3,0.7526409256596088,15,0.9814752136603786,0,Flagged due to geo-velocity (4600 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0048949,DEV_0117,edge_device,2026-02-26 21:48:02,normal,0.4149496320600611,0.8238865640876794,0.0060127,impossible_travel,0.3978,2,21,3,0,1,1069.2792344444815,1,1,0,0,0.1,0.06,3,3,-1.5954644674558698,14,0.9815309697173324,0,Flagged due to geo-velocity (1069 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0051545,DEV_0117,edge_device,2026-03-01 21:24:33,normal,0.4179057880741355,0.456068894168138,0.37974268,low_and_slow_exfiltration,0.3356,2,21,6,1,1,0.0,0,0,0,0,0.0,0.04,3,4,-1.7958281157115763,17,0.98145408458019,0,Flagged due to hour of day + new device fingerprint + spoofed device
SES_0062129,DEV_0117,edge_device,2026-03-14 08:06:57,credential_stuffing,0.3713252946458769,0.7425625166915614,8.80726e-05,credential_stuffing,0.9723,2,8,5,1,0,0.0,0,1,0,0,0.1,0.02,5,8,-4.862162164582542,1,0.9351208194838594,4,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0000284,DEV_0118,edge_device,2026-01-01 11:01:14,normal,0.3727832857013402,0.744242742463332,0.0013238289,low_and_slow_exfiltration,0.3127,2,11,3,0,0,0.0,0,1,0,1,0.0,0.0,1,1,0.0,4,0.9815386150815348,3,Flagged due to hour of day + command sequence length + spoofed device
SES_0000321,DEV_0118,edge_device,2026-01-01 11:30:42,normal,0.4754584263328538,0.871314082158372,0.07960277,lateral_movement,0.3135,2,11,3,0,0,0.0,0,0,0,1,0.5,0.5,2,2,-1048.12,3,0.9814255532316404,3,Flagged due to rare command sequence (rarity=0.98) + new device fingerprint + geo-velocity (0 km/h)
SES_0004780,DEV_0118,edge_device,2026-01-06 12:46:15,normal,0.3974966667094016,0.7942933149337265,0.0007000185,impossible_travel,0.4957,2,12,1,0,0,1172.9285082213848,1,0,0,1,0.0,0.0512820512820512,6,6,0.5918912098294646,5,0.9814615208819693,3,Flagged due to geo-velocity (1173 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0009149,DEV_0118,edge_device,2026-01-11 13:01:27,normal,0.3733230189256721,0.7459079524291451,0.0007380854,impossible_travel,0.2694,2,13,6,1,0,770.4189989863702,0,1,0,1,0.0,0.04,6,7,-2.4252453167747343,5,0.9815355775990002,3,Flagged due to geo-velocity (770 km/h) + rare command sequence (rarity=0.98) + command sequence length
SES_0012988,DEV_0118,edge_device,2026-01-15 18:28:14,normal,0.4020980444275035,0.8039778756393039,0.00021821322,impossible_travel,0.4186,2,18,3,0,0,5388.907195296555,1,0,0,0,0.0,0.02,5,7,1.9954738960508007,1,0.9812833219066132,3,Flagged due to geo-velocity (5389 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0022195,DEV_0118,edge_device,2026-01-26 12:37:58,normal,0.4242425372565127,0.848286884819988,0.0001981897,impossible_travel,0.4241,2,12,0,0,0,15196.691854447345,1,0,0,0,0.0,0.06,6,7,-0.5068214884562292,4,0.9813766160130294,3,Flagged due to geo-velocity (15197 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0051114,DEV_0118,edge_device,2026-03-01 13:30:03,normal,0.3817120213501174,0.7632583745004647,0.0001656682,impossible_travel,0.4546,2,13,6,1,0,11484.859448890784,1,0,0,0,0.0,0.02,4,6,0.5171580189201418,1,0.9816883195778768,3,Flagged due to geo-velocity (11485 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0058850,DEV_0118,edge_device,2026-03-10 12:19:57,normal,0.3722810567371017,0.743646647830574,0.00091546564,impossible_travel,0.6069,2,12,1,0,0,24920.57306986474,1,0,0,0,0.1,0.06,4,5,0.4617833914136468,7,0.98156020806962,3,Flagged due to geo-velocity (24921 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0062087,DEV_0118,edge_device,2026-03-14 08:00:47,credential_stuffing,0.3821970376611672,0.7643058599678537,8.8215354e-05,credential_stuffing,0.9868,2,8,5,1,0,0.0,0,1,0,0,0.1,0.08,6,7,-5.078375761909919,1,0.9351208194838594,4,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0062219,DEV_0118,edge_device,2026-03-14 09:26:03,normal,0.4272713597334575,0.8542373983702396,0.0003053211,impossible_travel,0.4342,2,9,5,1,0,6909.544774281142,1,0,0,0,0.1,0.08,6,7,1.1921503264824354,2,0.9816087664638784,3,Flagged due to geo-velocity (6910 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0065894,DEV_0118,edge_device,2026-03-18 12:46:58,normal,0.3739298962979329,0.7475702325621588,0.00028956003,impossible_travel,0.3547,2,12,2,0,0,1141.432313810169,1,0,0,0,0.1,0.08,6,9,0.2991723458245612,1,0.9816883195778768,3,Flagged due to geo-velocity (1141 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0068503,DEV_0118,edge_device,2026-03-21 12:14:41,normal,0.3711844262662905,0.7417596742036945,0.0006091783,impossible_travel,0.4788,2,12,5,1,0,14187.667206792365,1,0,0,0,0.0,0.04,5,7,0.3799673100101566,2,0.9815653738562432,3,Flagged due to geo-velocity (14188 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0072189,DEV_0118,edge_device,2026-03-25 13:20:24,normal,0.3855983988085824,0.7710881953932469,0.000108602224,impossible_travel,0.6351,2,13,2,0,0,41196.6930686112,1,0,0,0,0.0,0.02,5,5,-0.2876090068806066,5,0.981485820742245,3,Flagged due to geo-velocity (41197 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0073857,DEV_0118,edge_device,2026-03-27 11:55:37,normal,0.3973111921647517,0.7936394553083834,0.000982929,impossible_travel,0.3553,2,11,4,0,0,3433.1951655782964,1,1,0,0,0.0,0.04,6,6,-0.6050098126933237,6,0.9815538024942072,3,Flagged due to geo-velocity (3433 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0000071,DEV_0119,edge_device,2026-01-01 07:19:23,normal,0.3671861338744709,0.7300659448539515,0.004306323,device_spoofing,0.443,2,7,3,0,0,0.0,0,1,0,1,0.0,0.0,1,1,0.0,11,0.9814721454962024,3,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.98)
SES_0010012,DEV_0119,edge_device,2026-01-12 12:49:01,normal,0.3882744632662078,0.6085481539370101,0.16800077,impossible_travel,0.5847,2,12,0,0,0,1931.3256584589749,1,0,0,0,0.0,0.06,4,6,-0.690475603873423,18,0.981506552765893,3,Flagged due to geo-velocity (1931 km/h) + impossible travel detected + rare command sequence (rarity=0.98)
SES_0037597,DEV_0119,edge_device,2026-02-13 15:31:44,normal,0.3827724154976999,0.7640709601685148,0.0014738708,impossible_travel,0.405,2,15,4,0,0,2159.2577823334705,1,1,0,0,0.0,0.02,4,5,-1.4654858099805053,11,0.9816279644054384,3,Flagged due to geo-velocity (2159 km/h) + rare command sequence (rarity=0.98) + impossible travel detected
SES_0000044,SVC_0078,service_account,2026-01-01 07:01:41,normal,0.3707456946610157,0.7411446085674056,0.00034678075,device_spoofing,0.4417,1,7,3,0,0,0.0,0,1,0,1,0.0,0.0,1,1,0.0,11,0.9651692798220955,3,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.97)
SES_0000263,SVC_0078,service_account,2026-01-01 10:39:17,normal,0.4124224107360754,0.8233880428592316,0.0014567786,impossible_travel,0.6283,1,10,3,0,0,27925.26706226757,1,0,0,0,0.0,0.0,3,3,-2.584058088759751,12,0.9651890037346572,3,Flagged due to geo-velocity (27925 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0003734,SVC_0078,service_account,2026-01-05 10:31:35,normal,0.3808008379902834,0.760785358588985,0.0008163174,impossible_travel,0.5601,1,10,0,0,0,7503.200403824456,1,0,0,0,0.2,0.0967741935483871,5,5,0.5437837312380813,9,0.9652192178466402,3,Flagged due to geo-velocity (7503 km/h) + impossible travel detected + rare command sequence (rarity=0.97)
SES_0033478,SVC_0078,service_account,2026-02-08 19:23:51,normal,0.3796048325958676,0.7582098916884541,0.0009997735,impossible_travel,0.5377,1,19,6,1,0,12315.413169096011,1,0,0,0,0.0,0.0,6,6,0.0472691686020508,9,0.965162486029991,3,Flagged due to geo-velocity (12315 km/h) + impossible travel detected + rare command sequence (rarity=0.97)
SES_0044793,SVC_0078,service_account,2026-02-22 07:48:01,normal,0.3889705042426193,0.7697222711661269,0.008218737,impossible_travel,0.8139,1,7,6,1,0,4228.546999307463,1,0,0,0,0.0,0.06,3,7,-0.6745337570955509,15,0.9652032750811684,3,Flagged due to geo-velocity (4229 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0044798,SVC_0078,service_account,2026-02-22 07:51:13,normal,0.3858377046243066,0.7703709993162682,0.0013044099,impossible_travel,0.8162,1,7,6,1,0,13060.043596819402,1,0,0,0,0.0,0.06,4,7,-0.596978710649218,11,0.9650784183315622,3,Flagged due to geo-velocity (13060 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0063275,SVC_0078,service_account,2026-03-15 12:35:12,normal,0.4143709888042284,0.8277548789397549,0.0009870987,impossible_travel,0.6342,1,12,6,1,0,40758.41977780969,1,0,0,0,0.1,0.06,3,6,-1.0102804955385305,11,0.9650656635347724,3,Flagged due to geo-velocity (40758 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0077758,SVC_0078,service_account,2026-03-31 19:56:48,normal,0.4292701147944839,0.8566291293559941,0.0019111002,impossible_travel,0.5465,1,19,1,0,0,39587.432692941686,1,0,0,0,0.1,0.02,5,9,-0.4373487579293341,12,0.9651844234038512,3,Flagged due to geo-velocity (39587 km/h) + impossible travel detected + rare command sequence (rarity=0.97)
SES_0000179,SVC_0079,service_account,2026-01-01 09:08:29,normal,0.3821821844712097,0.7633200470207654,0.0010443219,low_and_slow_exfiltration,0.3286,1,9,3,0,0,0.0,0,1,0,1,0.0,0.0,1,1,0.0,3,0.9651311469244768,5,Flagged due to hour of day + command sequence length + spoofed device
SES_0008688,SVC_0079,service_account,2026-01-10 21:01:23,normal,0.365489135281396,0.7305088685892595,0.00046940197,low_and_slow_exfiltration,0.3669,1,21,5,1,1,0.0,0,0,0,0,0.2,0.04,3,7,-0.5182084595927684,1,0.9649199695673178,5,Flagged due to hour of day + new device fingerprint + anomalous session duration (z=-0.5)
SES_0037479,SVC_0079,service_account,2026-02-13 13:47:11,normal,0.4024597747681246,0.8046421165448246,0.000277433,impossible_travel,0.4714,1,13,4,0,0,4183.247016530885,1,0,0,0,0.1,0.02,5,5,2.3022878027839653,2,0.96502483503577,5,Flagged due to geo-velocity (4183 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0054103,SVC_0079,service_account,2026-03-04 21:11:18,normal,0.3748508042329389,0.749280951333824,0.00042065713,low_and_slow_exfiltration,0.3512,1,21,2,0,1,795.2477283090543,0,1,0,0,0.0,0.04,3,3,-0.1238049523924013,2,0.9650298975066608,5,Flagged due to hour of day + command sequence length + anomalous session duration (z=-0.1)
SES_0054111,SVC_0079,service_account,2026-03-04 21:22:44,normal,0.402482757800308,0.8046859238616711,0.00027959174,impossible_travel,0.4202,1,21,2,0,1,3350.241887482751,1,0,0,0,0.0,0.04,3,3,-0.1197462952141649,1,0.96537269910698,5,Flagged due to geo-velocity (3350 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0063748,SVC_0079,service_account,2026-03-15 21:57:06,normal,0.3968278514785012,0.7931351818806063,0.0005205211,impossible_travel,0.438,1,21,6,1,1,1726.49389697769,1,0,0,0,0.1,0.04,3,7,0.6220518426389041,1,0.965129700504222,5,Flagged due to geo-velocity (1726 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0074277,SVC_0079,service_account,2026-03-27 20:38:29,normal,0.3593480037096799,0.7185170043974471,0.00017900302,impossible_travel,0.449,1,20,4,0,0,1470.7390465833987,1,0,0,0,0.0,0.06,5,6,-2.224713899876528,2,0.96537269910698,5,Flagged due to geo-velocity (1471 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0076929,SVC_0079,service_account,2026-03-30 20:21:18,normal,0.3926631338474589,0.7850747441266229,0.00025152357,impossible_travel,0.6546,1,20,0,0,0,14028.832859696564,1,0,0,0,0.0,0.02,4,6,-0.7974479728101049,5,0.965191896575166,5,Flagged due to geo-velocity (14029 km/h) + rare command sequence (rarity=0.97) + impossible travel detected
SES_0062120,SVC_0080,service_account,2026-03-14 08:05:06,credential_stuffing,0.4115588830079225,0.8230346873346447,8.307868e-05,credential_stuffing,0.9173,1,8,5,1,0,0.0,0,1,0,0,0.2,0.08,6,7,-4.359441463689698,1,0.9351208194838594,4,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0000009,SVC_0081,service_account,2026-01-01 06:11:29,normal,0.4109906862538605,0.8188163146474061,0.0031650579,device_spoofing,0.3965,1,6,3,0,1,0.0,0,1,0,1,0.0,0.0,1,1,0.0,12,0.9651657404755636,4,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.97)
SES_0000243,SVC_0081,service_account,2026-01-01 10:17:16,normal,0.4699578655785544,0.5915830578458753,0.34833267,lateral_movement,0.435,1,10,3,0,0,0.0,0,0,0,1,0.0,0.0,2,2,-367.82000000000016,17,0.9651423779523352,4,Flagged due to rare command sequence (rarity=0.97) + new device fingerprint + command sequence length
